protein_id,pocket_id,valid_x,smiles_x,protein_name_x,site_type_x,drug_id,score_x,SMPBind,conf_x,valid_y,smiles_y,protein_name_y,site_type_y,score_y,Plinder,conf_y,valid,smiles,protein_name,site_type,score,BindingDB,vote_sum
5cu3,5cu3,1,NC1=NC=NC2=C1N=CN2[C@H]1C[C@H](O)[C@@H](NC(=O)O[P@](=O)(O)OP(=O)(O)O)O1,CDK2,cryptic site,5cu3_50,0.19158866,0,0.50393885,1,NC1=NC=NC2=C1N=CN2[C@H]1C[C@H](O)[C@@H](NC(=O)O[P@](=O)(O)OP(=O)(O)O)O1,CDK2,cryptic site,0.048914194,0,0.08172498,1,NC1=NC=NC2=C1N=CN2[C@H]1C[C@H](O)[C@@H](NC(=O)O[P@](=O)(O)OP(=O)(O)O)O1,CDK2,cryptic site,0.01656463,0,0
5cu3,5cu3,1,NC1=NC=NC2=C1N=CNN2[C@@H]1O[C@H](CO[P@@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,CDK2,cryptic site,5cu3_51,0.22223027,0,0.5016846,1,NC1=NC=NC2=C1N=CNN2[C@@H]1O[C@H](CO[P@@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,CDK2,cryptic site,0.66061705,1,0.34217882,1,NC1=NC=NC2=C1N=CNN2[C@@H]1O[C@H](CO[P@@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,CDK2,cryptic site,0.5605217,1,2
5cu3,5cu3,1,O[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,CDK2,cryptic site,5cu3_52,0.42447934,0,0.48396456,1,O[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,CDK2,cryptic site,0.10608624,0,0.10708361,1,O[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,CDK2,cryptic site,0.0035337228,0,0
5cu3,5cu3,1,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO[P@](=O)(O)OP(=O)(O)O)[C@@H]1O,CDK2,cryptic site,5cu3_53,0.24203694,0,0.5044266,1,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO[P@](=O)(O)OP(=O)(O)O)[C@@H]1O,CDK2,cryptic site,0.3114719,0,0.3256952,1,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO[P@](=O)(O)OP(=O)(O)O)[C@@H]1O,CDK2,cryptic site,0.06946258,0,0
5cu3,5cu3,1,NC1=NC=NC2=C1N=CN2CN=CN2[C@H](COP(=O)(O)O)C1=CNCCC2=C1,CDK2,cryptic site,5cu3_54,0.09688163,0,0.50787735,1,NC1=NC=NC2=C1N=CN2CN=CN2[C@H](COP(=O)(O)O)C1=CNCCC2=C1,CDK2,cryptic site,0.5753507,1,0.45261115,1,NC1=NC=NC2=C1N=CN2CN=CN2[C@H](COP(=O)(O)O)C1=CNCCC2=C1,CDK2,cryptic site,0.9150458,1,2
5cu3,5cu3,1,NC1=NC2=C(N=CN2[C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]2O)N1,CDK2,cryptic site,5cu3_55,0.17417768,0,0.5095071,1,NC1=NC2=C(N=CN2[C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]2O)N1,CDK2,cryptic site,0.10364645,0,0.11686572,1,NC1=NC2=C(N=CN2[C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]2O)N1,CDK2,cryptic site,0.013348634,0,0
5cu3,5cu3,1,CC(=O)N[C@H]1[C@H](O[C@H]2[C@H](O)[C@@H](NC(N)=O)CO[C@@H]2CO)O[C@H](CO)[C@@H](O)O[C@]1O,CDK2,cryptic site,5cu3_56,0.18062924,0,0.5080066,1,CC(=O)N[C@H]1[C@H](O[C@H]2[C@H](O)[C@@H](NC(N)=O)CO[C@@H]2CO)O[C@H](CO)[C@@H](O)O[C@]1O,CDK2,cryptic site,0.0034711787,0,0.040988743,1,CC(=O)N[C@H]1[C@H](O[C@H]2[C@H](O)[C@@H](NC(N)=O)CO[C@@H]2CO)O[C@H](CO)[C@@H](O)O[C@]1O,CDK2,cryptic site,0.0009055677,0,0
5cu3,5cu3,1,NC1=NC=NC2=C1N=CN2C[C@@H]1O[C@H](CO[P@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)[C@@H](O)O[C@H]1O,CDK2,cryptic site,5cu3_57,0.15744781,0,0.506301,1,NC1=NC=NC2=C1N=CN2C[C@@H]1O[C@H](CO[P@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)[C@@H](O)O[C@H]1O,CDK2,cryptic site,0.3198822,0,0.31341547,1,NC1=NC=NC2=C1N=CN2C[C@@H]1O[C@H](CO[P@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)[C@@H](O)O[C@H]1O,CDK2,cryptic site,0.2952214,0,0
5cu3,5cu3,1,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO[P@](=O)(O)O[P@](=S)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,CDK2,cryptic site,5cu3_58,0.14138252,0,0.5048423,1,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO[P@](=O)(O)O[P@](=S)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,CDK2,cryptic site,0.42858168,0,0.4652555,1,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO[P@](=O)(O)O[P@](=S)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,CDK2,cryptic site,0.23253423,0,0
5cu3,5cu3,1,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO[P@@](=O)(O)O[P@](=O)(N)OP(=O)(O)O)[C@@H](O)[C@H]1O,CDK2,cryptic site,5cu3_59,0.10813813,0,0.50600976,1,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO[P@@](=O)(O)O[P@](=O)(N)OP(=O)(O)O)[C@@H](O)[C@H]1O,CDK2,cryptic site,0.3651824,0,0.439601,1,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO[P@@](=O)(O)O[P@](=O)(N)OP(=O)(O)O)[C@@H](O)[C@H]1O,CDK2,cryptic site,0.05793693,0,0
5cu3,5cu3,1,CN(C)(=O)[N+]1=CNNC(N)=N1,CDK2,cryptic site,5cu3_60,0.10298692,0,0.51260585,1,CN(C)(=O)[N+]1=CNNC(N)=N1,CDK2,cryptic site,0.5069989,1,0.48104107,1,CN(C)(=O)[N+]1=CNNC(N)=N1,CDK2,cryptic site,0.87955636,1,2
5cu3,5cu3,1,O=C1N=CN([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H](O)[C@@H](O)[C@@H](O)[C@@H]2O)N1,CDK2,cryptic site,5cu3_61,0.099377416,0,0.5087174,1,O=C1N=CN([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H](O)[C@@H](O)[C@@H](O)[C@@H]2O)N1,CDK2,cryptic site,0.04608409,0,0.080057964,1,O=C1N=CN([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H](O)[C@@H](O)[C@@H](O)[C@@H]2O)N1,CDK2,cryptic site,0.00039352532,0,0
5cu3,5cu3,1,NC1=NC2=C(N=CN2[N+]([C@@H]2O[P@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)=C(O)N2)C=NN1,CDK2,cryptic site,5cu3_62,0.30092928,0,0.499725,1,NC1=NC2=C(N=CN2[N+]([C@@H]2O[P@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)=C(O)N2)C=NN1,CDK2,cryptic site,0.6783137,1,0.2895964,1,NC1=NC2=C(N=CN2[N+]([C@@H]2O[P@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)=C(O)N2)C=NN1,CDK2,cryptic site,0.94844437,1,2
5cu3,5cu3,1,CC(=O)NC1=CC=NC2=NC(C3=CC=C(NC(=O)NC4=CC=CNC(C(CC)=C4)N=CC3)N=C2)CCC(=O)NC=NC1,CDK2,cryptic site,5cu3_63,0.33516234,0,0.5220142,1,CC(=O)NC1=CC=NC2=NC(C3=CC=C(NC(=O)NC4=CC=CNC(C(CC)=C4)N=CC3)N=C2)CCC(=O)NC=NC1,CDK2,cryptic site,0.80399805,1,0.1740444,1,CC(=O)NC1=CC=NC2=NC(C3=CC=C(NC(=O)NC4=CC=CNC(C(CC)=C4)N=CC3)N=C2)CCC(=O)NC=NC1,CDK2,cryptic site,0.99993694,1,2
5cu3,5cu3,1,CC(=O)N[C@@H]1[C@@H](O[C@H]2O[C@H](CO)O[C@@](O)[C@@H]2NC(=O)O)O[C@@H](CO)O[C@H](O)[C@@H]1O,CDK2,cryptic site,5cu3_64,0.2028186,0,0.50694263,1,CC(=O)N[C@@H]1[C@@H](O[C@H]2O[C@H](CO)O[C@@](O)[C@@H]2NC(=O)O)O[C@@H](CO)O[C@H](O)[C@@H]1O,CDK2,cryptic site,0.0014469341,0,0.028214352,1,CC(=O)N[C@@H]1[C@@H](O[C@H]2O[C@H](CO)O[C@@](O)[C@@H]2NC(=O)O)O[C@@H](CO)O[C@H](O)[C@@H]1O,CDK2,cryptic site,0.0011902502,0,0
5cu3,5cu3,1,CC(O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]1OC(=O)NC(=O)NC(C)=O,CDK2,cryptic site,5cu3_65,0.08155021,0,0.50574523,1,CC(O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]1OC(=O)NC(=O)NC(C)=O,CDK2,cryptic site,0.0030840572,0,0.03314262,1,CC(O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]1OC(=O)NC(=O)NC(C)=O,CDK2,cryptic site,0.003554466,0,0
5cu3,5cu3,1,NC1=NC=NC2=C1N=CN2[N+]1CN(NC(=O)O)C=C1,CDK2,cryptic site,5cu3_66,0.22221379,0,0.5057831,1,NC1=NC=NC2=C1N=CN2[N+]1CN(NC(=O)O)C=C1,CDK2,cryptic site,0.1684833,0,0.19056454,1,NC1=NC=NC2=C1N=CN2[N+]1CN(NC(=O)O)C=C1,CDK2,cryptic site,0.7563046,1,1
3fwq,3fwq,1,NC1=NC=NC2=C1N=CN2[C@H]1C[C@H](O)[C@@H](CO[P@](=O)O[P@@](=O)(O)O[P@@](=O)(O)O)O1,CDK2,active site,3fwq_67,0.111124225,0,0.5050111,1,NC1=NC=NC2=C1N=CN2[C@H]1C[C@H](O)[C@@H](CO[P@](=O)O[P@@](=O)(O)O[P@@](=O)(O)O)O1,CDK2,active site,0.089532055,0,0.10801756,1,NC1=NC=NC2=C1N=CN2[C@H]1C[C@H](O)[C@@H](CO[P@](=O)O[P@@](=O)(O)O[P@@](=O)(O)O)O1,CDK2,active site,0.01858352,0,0
3fwq,3fwq,1,NC(=CC(CN)N(NCC(=O)O)CC(=O)O)O,CDK2,active site,3fwq_68,0.13273151,0,0.51704216,1,NC(=CC(CN)N(NCC(=O)O)CC(=O)O)O,CDK2,active site,0.0044971434,0,0.049573172,1,NC(=CC(CN)N(NCC(=O)O)CC(=O)O)O,CDK2,active site,0.0012272251,0,0
3fwq,3fwq,1,N[C@@H](CC1=CC=C(S(=O)O)C=NC1=C(O)C=CC(=O)NC=C1)CC1=NCCC(N)=O,CDK2,active site,3fwq_69,0.18900953,0,0.50704646,1,N[C@@H](CC1=CC=C(S(=O)O)C=NC1=C(O)C=CC(=O)NC=C1)CC1=NCCC(N)=O,CDK2,active site,0.07183394,0,0.087076075,1,N[C@@H](CC1=CC=C(S(=O)O)C=NC1=C(O)C=CC(=O)NC=C1)CC1=NCCC(N)=O,CDK2,active site,0.998686,1,1
3fwq,3fwq,1,O=C(NC1=NNC2=CC=NC3=CC=CC=C3N2)C=C1C(=O)NC2=CC=CC=C1NN(C)CCCCC2=N1,CDK2,active site,3fwq_70,0.28846145,0,0.5100788,1,O=C(NC1=NNC2=CC=NC3=CC=CC=C3N2)C=C1C(=O)NC2=CC=CC=C1NN(C)CCCCC2=N1,CDK2,active site,0.89131665,1,0.14062263,1,O=C(NC1=NNC2=CC=NC3=CC=CC=C3N2)C=C1C(=O)NC2=CC=CC=C1NN(C)CCCCC2=N1,CDK2,active site,0.99849856,1,2
3fwq,3fwq,1,NC1=NC2=CN=C(N=CN2[C@@H](O)[C@@H]([P@@](=O)(O)O[P@@](=O)(O)OP(=O)(O)O)[C@@H](O)O)C(=O)N1,CDK2,active site,3fwq_71,0.2471156,0,0.5000643,1,NC1=NC2=CN=C(N=CN2[C@@H](O)[C@@H]([P@@](=O)(O)O[P@@](=O)(O)OP(=O)(O)O)[C@@H](O)O)C(=O)N1,CDK2,active site,0.113357365,0,0.1363318,1,NC1=NC2=CN=C(N=CN2[C@@H](O)[C@@H]([P@@](=O)(O)O[P@@](=O)(O)OP(=O)(O)O)[C@@H](O)O)C(=O)N1,CDK2,active site,0.9719614,1,1
3fwq,3fwq,1,O=C1NC=NC2=C1N=CN2[C@@H]1O[C@H](CO[P@](=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,CDK2,active site,3fwq_72,0.11603402,0,0.5076079,1,O=C1NC=NC2=C1N=CN2[C@@H]1O[C@H](CO[P@](=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,CDK2,active site,0.06366107,0,0.08012676,1,O=C1NC=NC2=C1N=CN2[C@@H]1O[C@H](CO[P@](=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,CDK2,active site,0.011712135,0,0
3fwq,3fwq,1,NC1=NC2=C(N=CN2[C@@H]2O[C@H](CO[P@](=O)(O)OP(=O)(O)NC(=O)N[C@@](=O)NC(=O)O)C=N1)N2,CDK2,active site,3fwq_73,0.14294039,0,0.49943843,1,NC1=NC2=C(N=CN2[C@@H]2O[C@H](CO[P@](=O)(O)OP(=O)(O)NC(=O)N[C@@](=O)NC(=O)O)C=N1)N2,CDK2,active site,0.023527253,0,0.08060694,1,NC1=NC2=C(N=CN2[C@@H]2O[C@H](CO[P@](=O)(O)OP(=O)(O)NC(=O)N[C@@](=O)NC(=O)O)C=N1)N2,CDK2,active site,0.8624867,1,1
3fwq,3fwq,1,CC(=O)N[C@H]1[C@H](O[C@H](O)[C@H](NC(=O)O)O[C@@H](NC(=O)NC)O)O[C@@H](CO)O[C@@H](CN)O[C@@H]1O,CDK2,active site,3fwq_74,0.13589968,0,0.5061457,1,CC(=O)N[C@H]1[C@H](O[C@H](O)[C@H](NC(=O)O)O[C@@H](NC(=O)NC)O)O[C@@H](CO)O[C@@H](CN)O[C@@H]1O,CDK2,active site,0.0004967582,0,0.0185722,1,CC(=O)N[C@H]1[C@H](O[C@H](O)[C@H](NC(=O)O)O[C@@H](NC(=O)NC)O)O[C@@H](CO)O[C@@H](CN)O[C@@H]1O,CDK2,active site,0.022829833,0,0
3fwq,3fwq,1,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO[P@@](=O)(O)O[P@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)O1,CDK2,active site,3fwq_75,0.14786032,0,0.5096295,1,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO[P@@](=O)(O)O[P@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)O1,CDK2,active site,0.039316937,0,0.06207259,1,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO[P@@](=O)(O)O[P@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)O1,CDK2,active site,0.17159785,0,0
3fwq,3fwq,1,CCCO[C@H]1O[C@](N)N=NO[C@@H](CO[C@H](C)COC(=O)O[C@@H](NC(C)=O)[C@H](N)[C@@H](CO)O[C@H](C)O)[C@H]1O,CDK2,active site,3fwq_76,0.08139973,0,0.5079044,1,CCCO[C@H]1O[C@](N)N=NO[C@@H](CO[C@H](C)COC(=O)O[C@@H](NC(C)=O)[C@H](N)[C@@H](CO)O[C@H](C)O)[C@H]1O,CDK2,active site,0.0631556,0,0.11060414,1,CCCO[C@H]1O[C@](N)N=NO[C@@H](CO[C@H](C)COC(=O)O[C@@H](NC(C)=O)[C@H](N)[C@@H](CO)O[C@H](C)O)[C@H]1O,CDK2,active site,0.008987247,0,0
3fwq,3fwq,1,NC1=NC=C(N2[C@@H](O[C@H](N)[C@@H](COP(=O)(O)O)O)C=C2)N1,CDK2,active site,3fwq_77,0.06818056,0,0.50664026,1,NC1=NC=C(N2[C@@H](O[C@H](N)[C@@H](COP(=O)(O)O)O)C=C2)N1,CDK2,active site,0.05690189,0,0.07932367,1,NC1=NC=C(N2[C@@H](O[C@H](N)[C@@H](COP(=O)(O)O)O)C=C2)N1,CDK2,active site,0.07423093,0,0
3fwq,3fwq,1,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@@H](CO[P@@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)[C@@H]1O,CDK2,active site,3fwq_78,0.17914611,0,0.50669557,1,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@@H](CO[P@@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)[C@@H]1O,CDK2,active site,0.18376696,0,0.15279758,1,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@@H](CO[P@@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)[C@@H]1O,CDK2,active site,0.10108175,0,0
3fwq,3fwq,1,NC1=NC(=O)OC(CC(=O)O)N1,CDK2,active site,3fwq_79,0.024934027,0,0.5178673,1,NC1=NC(=O)OC(CC(=O)O)N1,CDK2,active site,0.007089121,0,0.054996505,1,NC1=NC(=O)OC(CC(=O)O)N1,CDK2,active site,0.31267956,0,0
3fwq,3fwq,1,CCCCCOCCNC1=NC=NOC2=C1CC(=O)OCC(OC)C(=O)C=C1N2CCON(C)C1C,CDK2,active site,3fwq_80,0.022986412,0,0.5132633,1,CCCCCOCCNC1=NC=NOC2=C1CC(=O)OCC(OC)C(=O)C=C1N2CCON(C)C1C,CDK2,active site,0.13108319,0,0.22777416,1,CCCCCOCCNC1=NC=NOC2=C1CC(=O)OCC(OC)C(=O)C=C1N2CCON(C)C1C,CDK2,active site,0.6985642,1,1
3fwq,3fwq,1,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO[P@@](=O)(O)O[P@](=O)(O)O)[C@@H]1O,CDK2,active site,3fwq_81,0.19699427,0,0.5067014,1,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO[P@@](=O)(O)O[P@](=O)(O)O)[C@@H]1O,CDK2,active site,0.1691743,0,0.1476634,1,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO[P@@](=O)(O)O[P@](=O)(O)O)[C@@H]1O,CDK2,active site,0.085672066,0,0
3fwq,3fwq,1,COC(=O)C1=CCC(OCC2=CC=NN3CCCOC3)C=C1NCCC1=CC(NC(=O)N(CCCN)C=C2)C1,CDK2,active site,3fwq_82,0.10630891,0,0.5172507,1,COC(=O)C1=CCC(OCC2=CC=NN3CCCOC3)C=C1NCCC1=CC(NC(=O)N(CCCN)C=C2)C1,CDK2,active site,0.35542166,0,0.4725866,1,COC(=O)C1=CCC(OCC2=CC=NN3CCCOC3)C=C1NCCC1=CC(NC(=O)N(CCCN)C=C2)C1,CDK2,active site,0.982979,1,1
3fwq,3fwq,1,CC(=O)N[C@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H](CO)O[C@@H](O)O[C@H](CO)O[C@@H](O)[C@@H]1O,CDK2,active site,3fwq_83,0.09420512,0,0.5100971,1,CC(=O)N[C@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H](CO)O[C@@H](O)O[C@H](CO)O[C@@H](O)[C@@H]1O,CDK2,active site,0.0048433477,0,0.02390982,1,CC(=O)N[C@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H](CO)O[C@@H](O)O[C@H](CO)O[C@@H](O)[C@@H]1O,CDK2,active site,0.013378321,0,0
3fwq,3fwq,1,NC1=NC2=C(N=CN2[C@@H]2O[C@H](CO[P@](=O)(O)O[P@@](=O)(O)OP(O)O)[C@@H](O)[C@H]2O)C=C1,CDK2,active site,3fwq_84,0.14420775,0,0.50531846,1,NC1=NC2=C(N=CN2[C@@H]2O[C@H](CO[P@](=O)(O)O[P@@](=O)(O)OP(O)O)[C@@H](O)[C@H]2O)C=C1,CDK2,active site,0.25685894,0,0.25681743,1,NC1=NC2=C(N=CN2[C@@H]2O[C@H](CO[P@](=O)(O)O[P@@](=O)(O)OP(O)O)[C@@H](O)[C@H]2O)C=C1,CDK2,active site,0.09299367,0,0
3fwq,3fwq,1,NC1=NC=NC2=C1C1=CNC=CC(NC(=O)N3CCOC3)C=C1N2,CDK2,active site,3fwq_85,0.05548027,0,0.5138759,1,NC1=NC=NC2=C1C1=CNC=CC(NC(=O)N3CCOC3)C=C1N2,CDK2,active site,0.41335908,0,0.4792754,1,NC1=NC=NC2=C1C1=CNC=CC(NC(=O)N3CCOC3)C=C1N2,CDK2,active site,0.97697335,1,1
3fwq,3fwq,1,NC1N=NC2=CN=C1NCN2[C@@H]1O[C@H](COP(=O)(O)O[P@](=O)(O)O)[C@@H](O)[C@H]1O,CDK2,active site,3fwq_86,0.030602746,0,0.5004444,1,NC1N=NC2=CN=C1NCN2[C@@H]1O[C@H](COP(=O)(O)O[P@](=O)(O)O)[C@@H](O)[C@H]1O,CDK2,active site,0.20308395,0,0.23234497,1,NC1N=NC2=CN=C1NCN2[C@@H]1O[C@H](COP(=O)(O)O[P@](=O)(O)O)[C@@H](O)[C@H]1O,CDK2,active site,0.7873353,1,1
3fwq,3fwq,1,NC1=NC2=C(N=CN2[C@@H]2O[C@H](CO[P@](=O)(O)O[P@](=O)(O)O)[C@@H](N)[C@H]2O)C=N1,CDK2,active site,3fwq_87,0.06472553,0,0.5067529,1,NC1=NC2=C(N=CN2[C@@H]2O[C@H](CO[P@](=O)(O)O[P@](=O)(O)O)[C@@H](N)[C@H]2O)C=N1,CDK2,active site,0.13765033,0,0.12975721,1,NC1=NC2=C(N=CN2[C@@H]2O[C@H](CO[P@](=O)(O)O[P@](=O)(O)O)[C@@H](N)[C@H]2O)C=N1,CDK2,active site,0.03243664,0,0
3fwq,3fwq,1,CC(C=CC=CC(C)C=C1CN1C(CC)CC1=CN=NNC(N)=O)C=N1,CDK2,active site,3fwq_88,0.02367849,0,0.51656723,1,CC(C=CC=CC(C)C=C1CN1C(CC)CC1=CN=NNC(N)=O)C=N1,CDK2,active site,0.32909855,0,0.46092373,1,CC(C=CC=CC(C)C=C1CN1C(CC)CC1=CN=NNC(N)=O)C=N1,CDK2,active site,0.9703377,1,1
3fwq,3fwq,1,CC(=O)N[C@H]1[C@H](O[C@H]2[C@H](O)[C@@H](NC(C)=O)CO[C@@H]2CO)O[C@H](CO)[C@@H](O)O[C@@H]1O,CDK2,active site,3fwq_89,0.066232145,0,0.50975305,1,CC(=O)N[C@H]1[C@H](O[C@H]2[C@H](O)[C@@H](NC(C)=O)CO[C@@H]2CO)O[C@H](CO)[C@@H](O)O[C@@H]1O,CDK2,active site,0.00033482813,0,0.016241523,1,CC(=O)N[C@H]1[C@H](O[C@H]2[C@H](O)[C@@H](NC(C)=O)CO[C@@H]2CO)O[C@H](CO)[C@@H](O)O[C@@H]1O,CDK2,active site,0.015815504,0,0
3fwq,3fwq,1,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO[P@](=O)(O)OP(=O)(O)O)[C@@](O)[C@H]1O,CDK2,active site,3fwq_90,0.21888939,0,0.5018352,1,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO[P@](=O)(O)OP(=O)(O)O)[C@@](O)[C@H]1O,CDK2,active site,0.09869912,0,0.0999832,1,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO[P@](=O)(O)OP(=O)(O)O)[C@@](O)[C@H]1O,CDK2,active site,0.027976014,0,0
3fwq,3fwq,1,NC1=NC=NC2=C1N=CNC2C=CN=C1NCC1=NO,CDK2,active site,3fwq_91,0.046911795,0,0.5163333,1,NC1=NC=NC2=C1N=CNC2C=CN=C1NCC1=NO,CDK2,active site,0.3894511,0,0.47563764,1,NC1=NC=NC2=C1N=CNC2C=CN=C1NCC1=NO,CDK2,active site,0.99564594,1,1
3fwq,3fwq,1,CC(=O)N[C@+]1[C@H](O[C@H]2[C@H](O)[C@@H](NC(C)=O)CO[C@@H]2CO)O[C@@H](CO)[C@@H](CO)O[C@@H]1O,CDK2,active site,3fwq_92,0.057076003,0,0.50381863,1,CC(=O)N[C@+]1[C@H](O[C@H]2[C@H](O)[C@@H](NC(C)=O)CO[C@@H]2CO)O[C@@H](CO)[C@@H](CO)O[C@@H]1O,CDK2,active site,0.005049789,0,0.0356601,1,CC(=O)N[C@+]1[C@H](O[C@H]2[C@H](O)[C@@H](NC(C)=O)CO[C@@H]2CO)O[C@@H](CO)[C@@H](CO)O[C@@H]1O,CDK2,active site,0.00845456,0,0
3fwq,3fwq,1,COC1=CC=CNC(NC(=O)NC2=CN=CN=N2)N1,CDK2,active site,3fwq_93,0.043788,0,0.5203489,1,COC1=CC=CNC(NC(=O)NC2=CN=CN=N2)N1,CDK2,active site,0.63213575,1,0.3180796,1,COC1=CC=CNC(NC(=O)NC2=CN=CN=N2)N1,CDK2,active site,0.8624172,1,2
3fwq,3fwq,1,NC1=NC2=C(N=CN2[C@@H]2O[C@H](CO[P@](=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)C(N)=N1,CDK2,active site,3fwq_94,0.17562996,0,0.505074,1,NC1=NC2=C(N=CN2[C@@H]2O[C@H](CO[P@](=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)C(N)=N1,CDK2,active site,0.20792963,0,0.20680393,1,NC1=NC2=C(N=CN2[C@@H]2O[C@H](CO[P@](=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)C(N)=N1,CDK2,active site,0.068185546,0,0
3fwq,3fwq,1,N#CCCCN(CNCCC(=O)O)C(=O)NOC(=O)OC(=O)O,CDK2,active site,3fwq_95,0.03559107,0,0.51288205,1,N#CCCCN(CNCCC(=O)O)C(=O)NOC(=O)OC(=O)O,CDK2,active site,0.0045843753,0,0.041385334,1,N#CCCCN(CNCCC(=O)O)C(=O)NOC(=O)OC(=O)O,CDK2,active site,0.00014164536,0,0
3fwq,3fwq,1,NC1=N[C@@H]2CCN1NC(N)C1=NC(N)N2C(=O)N=C(NC(=O)O)C1,CDK2,active site,3fwq_96,0.04121091,0,0.5083458,1,NC1=N[C@@H]2CCN1NC(N)C1=NC(N)N2C(=O)N=C(NC(=O)O)C1,CDK2,active site,0.03287573,0,0.10875559,1,NC1=N[C@@H]2CCN1NC(N)C1=NC(N)N2C(=O)N=C(NC(=O)O)C1,CDK2,active site,0.8449226,1,1
3fwq,3fwq,1,NC1N=NC2=CN=CN2[C@@H]1CN1CO[P@](=O)(OCO[P@@](=O)(O)OP(=O)(O)O)[C@@H](O)[C@@H]1O,CDK2,active site,3fwq_97,0.04599249,0,0.50416344,1,NC1N=NC2=CN=CN2[C@@H]1CN1CO[P@](=O)(OCO[P@@](=O)(O)OP(=O)(O)O)[C@@H](O)[C@@H]1O,CDK2,active site,0.14247912,0,0.16005231,1,NC1N=NC2=CN=CN2[C@@H]1CN1CO[P@](=O)(OCO[P@@](=O)(O)OP(=O)(O)O)[C@@H](O)[C@@H]1O,CDK2,active site,0.05644292,0,0
