protein_id,pocket_id,valid_x,smiles_x,protein_name_x,site_type_x,drug_id,score_x,SMPBind,conf_x,valid_y,smiles_y,protein_name_y,site_type_y,score_y,Plinder,conf_y,valid,smiles,protein_name,site_type,score,BindingDB,vote_sum
7ju5,7ju5,1,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO)[C@@H](O)O[C@@H]1O,RET,cryptic site,7ju5_48,0.052492503,0,0.5093814,1,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO)[C@@H](O)O[C@@H]1O,RET,cryptic site,0.2704717,0,0.2562228,1,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO)[C@@H](O)O[C@@H]1O,RET,cryptic site,0.9853205,1,1
7ju5,7ju5,1,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]1C,RET,cryptic site,7ju5_49,0.0015076502,0,0.49911714,1,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]1C,RET,cryptic site,0.07821239,0,0.09904241,1,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]1C,RET,cryptic site,0.020457204,0,0
7ju5,7ju5,1,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)(O)O)[C@@]([N+](=O)O)[C@@H](O)[C@H]1O,RET,cryptic site,7ju5_50,0.15015174,0,0.50328606,1,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)(O)O)[C@@]([N+](=O)O)[C@@H](O)[C@H]1O,RET,cryptic site,0.05175772,0,0.083966866,1,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)(O)O)[C@@]([N+](=O)O)[C@@H](O)[C@H]1O,RET,cryptic site,0.6412503,1,1
7ju5,7ju5,1,N[C@@H]1CC[C@@H]2CC[C@](N3CNC(=O)NC3=NO)=C21,RET,cryptic site,7ju5_51,0.009989978,0,0.5156991,1,N[C@@H]1CC[C@@H]2CC[C@](N3CNC(=O)NC3=NO)=C21,RET,cryptic site,0.07063783,0,0.09248951,1,N[C@@H]1CC[C@@H]2CC[C@](N3CNC(=O)NC3=NO)=C21,RET,cryptic site,0.9658464,1,1
7ju5,7ju5,1,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)(O)O)[C@@](O)[C@H]1O,RET,cryptic site,7ju5_52,0.13753088,0,0.5085067,1,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)(O)O)[C@@](O)[C@H]1O,RET,cryptic site,0.027710628,0,0.054181878,1,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)(O)O)[C@@](O)[C@H]1O,RET,cryptic site,0.6965977,1,1
7ju5,7ju5,1,O=C(O)[C@@](O)C(=O)C(=O)O,RET,cryptic site,7ju5_53,0.15373535,0,0.51979005,1,O=C(O)[C@@](O)C(=O)C(=O)O,RET,cryptic site,0.00015574724,0,0.013381141,1,O=C(O)[C@@](O)C(=O)C(=O)O,RET,cryptic site,0.7601931,1,1
7ju5,7ju5,1,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO[P@](=O)(O)O[P@](=O)(O)NP(=O)(O)N)O[C@@H](O)[C@H]1O,RET,cryptic site,7ju5_54,0.09051746,0,0.50226635,1,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO[P@](=O)(O)O[P@](=O)(O)NP(=O)(O)N)O[C@@H](O)[C@H]1O,RET,cryptic site,0.33425608,0,0.4009998,1,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO[P@](=O)(O)O[P@](=O)(O)NP(=O)(O)N)O[C@@H](O)[C@H]1O,RET,cryptic site,0.59389323,1,1
7ju5,7ju5,1,COC1=NC=NC2=C1N=CN2CC(=O)[C@@]1N=NNC(=O)N1,RET,cryptic site,7ju5_55,0.05798942,0,0.5213579,1,COC1=NC=NC2=C1N=CN2CC(=O)[C@@]1N=NNC(=O)N1,RET,cryptic site,0.5082886,1,0.46831897,1,COC1=NC=NC2=C1N=CN2CC(=O)[C@@]1N=NNC(=O)N1,RET,cryptic site,0.9144736,1,2
7ju5,7ju5,1,NC1=NC=NC2=C1N=CN2C[C@@H]1O[C@H](CO[P@](=O)(O)O[P@@](=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,RET,cryptic site,7ju5_56,0.11873966,0,0.50320774,1,NC1=NC=NC2=C1N=CN2C[C@@H]1O[C@H](CO[P@](=O)(O)O[P@@](=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,RET,cryptic site,0.054546963,0,0.07030962,1,NC1=NC=NC2=C1N=CN2C[C@@H]1O[C@H](CO[P@](=O)(O)O[P@@](=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,RET,cryptic site,0.80194855,1,1
7ju5,7ju5,1,NC1=NC2=C(N=NN2[C@@H]2O[C@H](CO[P@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)C(=O)N1,RET,cryptic site,7ju5_57,0.092984945,0,0.5019277,1,NC1=NC2=C(N=NN2[C@@H]2O[C@H](CO[P@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)C(=O)N1,RET,cryptic site,0.0066432804,0,0.043160625,1,NC1=NC2=C(N=NN2[C@@H]2O[C@H](CO[P@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)C(=O)N1,RET,cryptic site,0.45033887,0,0
7ju5,7ju5,1,NC1=NOC2=C(N=CN2[C@@H]2O[C@H](CO[P@@](=O)(O)OP(=O)(O)O)[C@@](O)[C@H]2O)C(=O)N1,RET,cryptic site,7ju5_58,0.15254875,0,0.501617,1,NC1=NOC2=C(N=CN2[C@@H]2O[C@H](CO[P@@](=O)(O)OP(=O)(O)O)[C@@](O)[C@H]2O)C(=O)N1,RET,cryptic site,0.0037585318,0,0.036249623,1,NC1=NOC2=C(N=CN2[C@@H]2O[C@H](CO[P@@](=O)(O)OP(=O)(O)O)[C@@](O)[C@H]2O)C(=O)N1,RET,cryptic site,0.49348655,0,0
7ju5,7ju5,1,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO[P@@](=O)(O)O[P@](=O)(O)OPP(=O)(O)O)[C@@H](O)[C@]1O,RET,cryptic site,7ju5_59,0.13729523,0,0.502551,1,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO[P@@](=O)(O)O[P@](=O)(O)OPP(=O)(O)O)[C@@H](O)[C@]1O,RET,cryptic site,0.09784515,0,0.10861438,1,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO[P@@](=O)(O)O[P@](=O)(O)OPP(=O)(O)O)[C@@H](O)[C@]1O,RET,cryptic site,0.7511341,1,1
7ju5,7ju5,1,CCC1=NOC2=C1NN=CN2[C@@H]1O[C@H](CO[P@@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,RET,cryptic site,7ju5_60,0.03695071,0,0.49086374,1,CCC1=NOC2=C1NN=CN2[C@@H]1O[C@H](CO[P@@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,RET,cryptic site,0.012969379,0,0.052431222,1,CCC1=NOC2=C1NN=CN2[C@@H]1O[C@H](CO[P@@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,RET,cryptic site,0.6108931,1,1
7ju5,7ju5,1,CC(C)C[C@H](NC(=O)O)CNCC[N+](=O)NC(=O)OCC[C@H](CO)C(=O)O,RET,cryptic site,7ju5_61,0.014795302,0,0.5036243,1,CC(C)C[C@H](NC(=O)O)CNCC[N+](=O)NC(=O)OCC[C@H](CO)C(=O)O,RET,cryptic site,0.0019518473,0,0.032228503,1,CC(C)C[C@H](NC(=O)O)CNCC[N+](=O)NC(=O)OCC[C@H](CO)C(=O)O,RET,cryptic site,0.506895,1,1
7ju5,7ju5,1,NC1=NC=NC2=C1N=CN=C1NC2=CC=C1,RET,cryptic site,7ju5_62,0.19224432,0,0.52137136,1,NC1=NC=NC2=C1N=CN=C1NC2=CC=C1,RET,cryptic site,0.7921839,1,0.26615864,1,NC1=NC=NC2=C1N=CN=C1NC2=CC=C1,RET,cryptic site,0.9691404,1,2
7ju5,7ju5,1,NC1=NC2=C(NN=CN2[C@@H]2O[C@H](CO[P@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)N1,RET,cryptic site,7ju5_63,0.109873824,0,0.49970883,1,NC1=NC2=C(NN=CN2[C@@H]2O[C@H](CO[P@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)N1,RET,cryptic site,0.08544444,0,0.11235025,1,NC1=NC2=C(NN=CN2[C@@H]2O[C@H](CO[P@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)N1,RET,cryptic site,0.568162,1,1
7ju5,7ju5,1,COC1=NN=C(N=CNC2=CC=NC(O)=N2)C1,RET,cryptic site,7ju5_64,0.0030066005,0,0.5207047,1,COC1=NN=C(N=CNC2=CC=NC(O)=N2)C1,RET,cryptic site,0.47822735,0,0.48116976,1,COC1=NN=C(N=CNC2=CC=NC(O)=N2)C1,RET,cryptic site,0.9542102,1,1
7ju5,7ju5,1,NC1=NC=NC2=C1N=CN2[C@@H](O)[C@@H]1O[P@@](=O)(O)O[C@@H](CO)[C@@H](O)[C@@H]1O,RET,cryptic site,7ju5_65,0.04765028,0,0.5007556,1,NC1=NC=NC2=C1N=CN2[C@@H](O)[C@@H]1O[P@@](=O)(O)O[C@@H](CO)[C@@H](O)[C@@H]1O,RET,cryptic site,0.19978827,0,0.18484291,1,NC1=NC=NC2=C1N=CN2[C@@H](O)[C@@H]1O[P@@](=O)(O)O[C@@H](CO)[C@@H](O)[C@@H]1O,RET,cryptic site,0.92716223,1,1
7ju5,7ju5,1,N[C@@H](NC(=O)OC1=CC=NC2=CC=NNC=C2)N=C1,RET,cryptic site,7ju5_66,0.21997303,0,0.5221097,1,N[C@@H](NC(=O)OC1=CC=NC2=CC=NNC=C2)N=C1,RET,cryptic site,0.18174237,0,0.21219216,1,N[C@@H](NC(=O)OC1=CC=NC2=CC=NNC=C2)N=C1,RET,cryptic site,0.98449403,1,1
7ju5,7ju5,1,CC(CC=C(C)C(C)C)C=C(C)CCCC(C)=CC(C)=O,RET,cryptic site,7ju5_67,0.05136302,0,0.5050163,1,CC(CC=C(C)C(C)C)C=C(C)CCCC(C)=CC(C)=O,RET,cryptic site,0.004808876,0,0.028815998,1,CC(CC=C(C)C(C)C)C=C(C)CCCC(C)=CC(C)=O,RET,cryptic site,0.6252368,1,1
7ju5,7ju5,1,N[C@@H](NC(=O)N[C@@H](CO)CN(N)CC(=O)N[C@H](C)O)C1=CSC=N1,RET,cryptic site,7ju5_68,0.008476205,0,0.50986373,1,N[C@@H](NC(=O)N[C@@H](CO)CN(N)CC(=O)N[C@H](C)O)C1=CSC=N1,RET,cryptic site,0.18560314,0,0.2260928,1,N[C@@H](NC(=O)N[C@@H](CO)CN(N)CC(=O)N[C@H](C)O)C1=CSC=N1,RET,cryptic site,0.9364171,1,1
7ju5,7ju5,1,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@@H](CO[P@@](N)(O)O[P@@](=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,RET,cryptic site,7ju5_69,0.09835754,0,0.50021774,1,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@@H](CO[P@@](N)(O)O[P@@](=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,RET,cryptic site,0.3839439,0,0.47024488,1,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@@H](CO[P@@](N)(O)O[P@@](=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,RET,cryptic site,0.76091576,1,1
7ju5,7ju5,1,O=C1NC(C2=CN=CC(OCCNC3CNCCNCC(=O)N3)CC(NCCN)C(N)=N2)=NC1,RET,cryptic site,7ju5_70,0.0709948,0,0.5244838,1,O=C1NC(C2=CN=CC(OCCNC3CNCCNCC(=O)N3)CC(NCCN)C(N)=N2)=NC1,RET,cryptic site,0.4647094,0,0.47970638,1,O=C1NC(C2=CN=CC(OCCNC3CNCCNCC(=O)N3)CC(NCCN)C(N)=N2)=NC1,RET,cryptic site,0.95418894,1,1
7ju5,7ju5,1,NS1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]1O,RET,cryptic site,7ju5_71,0.003142467,0,0.5002963,1,NS1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]1O,RET,cryptic site,0.123343945,0,0.14260413,1,NS1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]1O,RET,cryptic site,0.9905708,1,1
7ju5,7ju5,1,O=C1NC=NC2=C1N=CN2C[C@@H]1O[C@@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,RET,cryptic site,7ju5_72,0.023230227,0,0.50741494,1,O=C1NC=NC2=C1N=CN2C[C@@H]1O[C@@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,RET,cryptic site,0.023522565,0,0.050976504,1,O=C1NC=NC2=C1N=CN2C[C@@H]1O[C@@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,RET,cryptic site,0.8473412,1,1
7ju5,7ju5,1,N#CCC(=O)S(N1C(C(=O)O)C(=O)C1)CC(=O)NO,RET,cryptic site,7ju5_73,0.04787217,0,0.5124265,1,N#CCC(=O)S(N1C(C(=O)O)C(=O)C1)CC(=O)NO,RET,cryptic site,0.0012103227,0,0.029926624,1,N#CCC(=O)S(N1C(C(=O)O)C(=O)C1)CC(=O)NO,RET,cryptic site,0.28132042,0,0
7ju5,7ju5,1,NC(=O)[C@H](O)CC(=O)N(CC(=O)O)C(=O)N[C@@H]1C(=O)NCC(=O)NC1,RET,cryptic site,7ju5_74,0.006047585,0,0.5092058,1,NC(=O)[C@H](O)CC(=O)N(CC(=O)O)C(=O)N[C@@H]1C(=O)NCC(=O)NC1,RET,cryptic site,0.0046776137,0,0.040055208,1,NC(=O)[C@H](O)CC(=O)N(CC(=O)O)C(=O)N[C@@H]1C(=O)NCC(=O)NC1,RET,cryptic site,0.8323757,1,1
7ju5,7ju5,1,O=C1N[C@H](CO[C@H](O)O[C@@H](CO)OP(=O)(O)O)[C@@H](O)[C@@H](O)[C@H](CO)N1,RET,cryptic site,7ju5_75,0.017731681,0,0.4917529,1,O=C1N[C@H](CO[C@H](O)O[C@@H](CO)OP(=O)(O)O)[C@@H](O)[C@@H](O)[C@H](CO)N1,RET,cryptic site,0.0030817888,0,0.022613026,1,O=C1N[C@H](CO[C@H](O)O[C@@H](CO)OP(=O)(O)O)[C@@H](O)[C@@H](O)[C@H](CO)N1,RET,cryptic site,0.6489677,1,1
7ju5,7ju5,1,COC1=CC(C2=CC=C(C(C)=O)NC(NCCCN3CCN(C4=NC(N)=NC4CN=N3)C(C)CC)=N2)N=N1,RET,cryptic site,7ju5_76,0.21912989,0,0.52798027,1,COC1=CC(C2=CC=C(C(C)=O)NC(NCCCN3CCN(C4=NC(N)=NC4CN=N3)C(C)CC)=N2)N=N1,RET,cryptic site,0.8042672,1,0.22537914,1,COC1=CC(C2=CC=C(C(C)=O)NC(NCCCN3CCN(C4=NC(N)=NC4CN=N3)C(C)CC)=N2)N=N1,RET,cryptic site,0.84718895,1,2
7ju5,7ju5,1,CC(=O)N[C@H]1[C@H](O[C@@H]2[C@H](O)[C@@H](NC(C)=O)CO[C@@H]2CO)O[C@H](CO)[C@@H](O)O[C@@H]1O,RET,cryptic site,7ju5_77,0.008588506,0,0.49223092,1,CC(=O)N[C@H]1[C@H](O[C@@H]2[C@H](O)[C@@H](NC(C)=O)CO[C@@H]2CO)O[C@H](CO)[C@@H](O)O[C@@H]1O,RET,cryptic site,0.00023550964,0,0.015012689,1,CC(=O)N[C@H]1[C@H](O[C@@H]2[C@H](O)[C@@H](NC(C)=O)CO[C@@H]2CO)O[C@H](CO)[C@@H](O)O[C@@H]1O,RET,cryptic site,0.10701645,0,0
7ju5,7ju5,1,CC(=O)N[C@H]1[C@H](O[C@H]2[C@H](O)[C@@H](NC(C)=O)CO[C@@H]2CO)O[C@H](CO)[C@@H](O)[C@@]1O,RET,cryptic site,7ju5_78,0.010397427,0,0.49407727,1,CC(=O)N[C@H]1[C@H](O[C@H]2[C@H](O)[C@@H](NC(C)=O)CO[C@@H]2CO)O[C@H](CO)[C@@H](O)[C@@]1O,RET,cryptic site,0.0025439505,0,0.027471703,1,CC(=O)N[C@H]1[C@H](O[C@H]2[C@H](O)[C@@H](NC(C)=O)CO[C@@H]2CO)O[C@H](CO)[C@@H](O)[C@@]1O,RET,cryptic site,0.04260304,0,0
2ivs,2ivs,1,CC(=O)N[C@H]1[C@H](O[C@H]2[C@H](O)[C@@H](NC(C)=O)CO[C@@H]2CO)O[C@H](CO)[C@@H](O)O[C@@H]1O,RET,active site,2ivs_79,0.0047410764,0,0.500999,1,CC(=O)N[C@H]1[C@H](O[C@H]2[C@H](O)[C@@H](NC(C)=O)CO[C@@H]2CO)O[C@H](CO)[C@@H](O)O[C@@H]1O,RET,active site,9.7752774e-05,0,0.011632413,1,CC(=O)N[C@H]1[C@H](O[C@H]2[C@H](O)[C@@H](NC(C)=O)CO[C@@H]2CO)O[C@H](CO)[C@@H](O)O[C@@H]1O,RET,active site,0.19535705,0,0
2ivs,2ivs,1,O=C1NC(NOC[C@@H]2O[C@@H](O)[C@@](COP(=O)(O)O)O2)=C1,RET,active site,2ivs_80,0.089527085,0,0.5125775,1,O=C1NC(NOC[C@@H]2O[C@@H](O)[C@@](COP(=O)(O)O)O2)=C1,RET,active site,0.00032310854,0,0.019204367,1,O=C1NC(NOC[C@@H]2O[C@@H](O)[C@@](COP(=O)(O)O)O2)=C1,RET,active site,0.6061619,1,1
2ivs,2ivs,1,CC(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[P@]1O,RET,active site,2ivs_81,0.016847773,0,0.5104167,1,CC(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[P@]1O,RET,active site,0.00060998445,0,0.020766886,1,CC(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[P@]1O,RET,active site,0.3298424,0,0
2ivs,2ivs,1,NC1=NC(=O)N([C@]2=CC=C(NC(=O)O)C=C2)C(=O)N1,RET,active site,2ivs_82,0.013358994,0,0.5245382,1,NC1=NC(=O)N([C@]2=CC=C(NC(=O)O)C=C2)C(=O)N1,RET,active site,0.04877613,0,0.058496494,1,NC1=NC(=O)N([C@]2=CC=C(NC(=O)O)C=C2)C(=O)N1,RET,active site,0.92960286,1,1
2ivs,2ivs,1,NC1=NC=NC2=C1N=CN2[C@H]1C[C@H](O)[C@@H](CO[P@](=O)(O[P@@](=O)O)O[C@@](O)O)O[C@H]1O,RET,active site,2ivs_83,0.06646935,0,0.5003318,1,NC1=NC=NC2=C1N=CN2[C@H]1C[C@H](O)[C@@H](CO[P@](=O)(O[P@@](=O)O)O[C@@](O)O)O[C@H]1O,RET,active site,0.036717072,0,0.06793997,1,NC1=NC=NC2=C1N=CN2[C@H]1C[C@H](O)[C@@H](CO[P@](=O)(O[P@@](=O)O)O[C@@](O)O)O[C@H]1O,RET,active site,0.65148884,1,1
2ivs,2ivs,1,CC(=O)N[C@H]1[C@@H](O[C@H]2[C@H](O)[C@@H](NC(C)=O)O[C@@H]2CO)O[C@H](CO)[C@@H](O)O[C@@H]1O,RET,active site,2ivs_84,0.0051083704,0,0.5015803,1,CC(=O)N[C@H]1[C@@H](O[C@H]2[C@H](O)[C@@H](NC(C)=O)O[C@@H]2CO)O[C@H](CO)[C@@H](O)O[C@@H]1O,RET,active site,5.802976e-05,0,0.011227932,1,CC(=O)N[C@H]1[C@@H](O[C@H]2[C@H](O)[C@@H](NC(C)=O)O[C@@H]2CO)O[C@H](CO)[C@@H](O)O[C@@H]1O,RET,active site,0.2424347,0,0
2ivs,2ivs,1,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO[P@](=O)(O)O[P@](=O)(N)NP(=O)(O)O)[C@@H](O)O[C@H]1O,RET,active site,2ivs_85,0.036982734,0,0.49925867,1,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO[P@](=O)(O)O[P@](=O)(N)NP(=O)(O)O)[C@@H](O)O[C@H]1O,RET,active site,0.15096784,0,0.14950746,1,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO[P@](=O)(O)O[P@](=O)(N)NP(=O)(O)O)[C@@H](O)O[C@H]1O,RET,active site,0.4687384,0,0
2ivs,2ivs,1,N[C@@H](C1=CC=CC(=O)C(O)=NCC(=O)NC1NCC1=O)NCC=C1,RET,active site,2ivs_86,0.02014707,0,0.52038246,1,N[C@@H](C1=CC=CC(=O)C(O)=NCC(=O)NC1NCC1=O)NCC=C1,RET,active site,0.020825045,0,0.059345104,1,N[C@@H](C1=CC=CC(=O)C(O)=NCC(=O)NC1NCC1=O)NCC=C1,RET,active site,0.98514694,1,1
2ivs,2ivs,1,NC1=NC2=C(N=CN2[C@@H]2O[C@H](CO[P@](=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)C(N)=N1,RET,active site,2ivs_87,0.09162297,0,0.50547075,1,NC1=NC2=C(N=CN2[C@@H]2O[C@H](CO[P@](=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)C(N)=N1,RET,active site,0.083227485,0,0.09010578,1,NC1=NC2=C(N=CN2[C@@H]2O[C@H](CO[P@](=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)C(N)=N1,RET,active site,0.59666014,1,1
2ivs,2ivs,1,SC(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]1O,RET,active site,2ivs_88,0.007982869,0,0.50734526,1,SC(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]1O,RET,active site,0.00053089246,0,0.017927626,1,SC(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]1O,RET,active site,0.5282184,1,1
2ivs,2ivs,1,NS1=NC=NC2=C1N=CN2[C@@H]1O[C@H](C)[C@@H]1O,RET,active site,2ivs_89,0.0023455357,0,0.51073617,1,NS1=NC=NC2=C1N=CN2[C@@H]1O[C@H](C)[C@@H]1O,RET,active site,0.15929799,0,0.19162759,1,NS1=NC=NC2=C1N=CN2[C@@H]1O[C@H](C)[C@@H]1O,RET,active site,0.98111236,1,1
2ivs,2ivs,1,SC1=CCN([C@@H]2O[C@H](CO)[C@@H](O)[C@@H](N)CO[C@@H]2O)NC(=O)N1,RET,active site,2ivs_90,0.0022637502,0,0.5091892,1,SC1=CCN([C@@H]2O[C@H](CO)[C@@H](O)[C@@H](N)CO[C@@H]2O)NC(=O)N1,RET,active site,0.004029788,0,0.031684138,1,SC1=CCN([C@@H]2O[C@H](CO)[C@@H](O)[C@@H](N)CO[C@@H]2O)NC(=O)N1,RET,active site,0.79807687,1,1
2ivs,2ivs,1,CC(=O)N[C@@H]1[C@@H](NO)[C@H](O)[C@@H](CO)O[C@@H](CO)O[C@@H](CO)[C@@H](CO)O1,RET,active site,2ivs_91,0.007428348,0,0.49904498,1,CC(=O)N[C@@H]1[C@@H](NO)[C@H](O)[C@@H](CO)O[C@@H](CO)O[C@@H](CO)[C@@H](CO)O1,RET,active site,0.0060089906,0,0.02212633,1,CC(=O)N[C@@H]1[C@@H](NO)[C@H](O)[C@@H](CO)O[C@@H](CO)O[C@@H](CO)[C@@H](CO)O1,RET,active site,0.14952096,0,0
2ivs,2ivs,1,NC1=NC2=C(N=CN2[C@@H]2O[C@H](CO[P@](=O)(O)OP(=O)(O)O)[C@@H](O)[C@@H](O)[C@]2O)C(=O)N1,RET,active site,2ivs_92,0.06751272,0,0.5006795,1,NC1=NC2=C(N=CN2[C@@H]2O[C@H](CO[P@](=O)(O)OP(=O)(O)O)[C@@H](O)[C@@H](O)[C@]2O)C(=O)N1,RET,active site,0.003247925,0,0.033530504,1,NC1=NC2=C(N=CN2[C@@H]2O[C@H](CO[P@](=O)(O)OP(=O)(O)O)[C@@H](O)[C@@H](O)[C@]2O)C(=O)N1,RET,active site,0.28532746,0,0
2ivs,2ivs,1,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO[P@](=O)(O)OP(=O)(O)O)[C@@H](O)O[C@H]1O,RET,active site,2ivs_93,0.074616335,0,0.50743943,1,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO[P@](=O)(O)OP(=O)(O)O)[C@@H](O)O[C@H]1O,RET,active site,0.016352074,0,0.042924993,1,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO[P@](=O)(O)OP(=O)(O)O)[C@@H](O)O[C@H]1O,RET,active site,0.6685779,1,1
2ivs,2ivs,1,NC1=NC2=C1N=NN=CN2[C@@H]1O[C@H](COP(=O)O)O[C@@H](O)[C@@H](O)[C@H]1O,RET,active site,2ivs_94,0.025571113,0,0.5080429,1,NC1=NC2=C1N=NN=CN2[C@@H]1O[C@H](COP(=O)O)O[C@@H](O)[C@@H](O)[C@H]1O,RET,active site,0.00883497,0,0.036795553,1,NC1=NC2=C1N=NN=CN2[C@@H]1O[C@H](COP(=O)O)O[C@@H](O)[C@@H](O)[C@H]1O,RET,active site,0.82031137,1,1
2ivs,2ivs,1,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](OP(=O)(O)O)[C@@H](O)[C@H]1O,RET,active site,2ivs_95,0.04096035,0,0.50341034,1,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](OP(=O)(O)O)[C@@H](O)[C@H]1O,RET,active site,0.028461687,0,0.053329065,1,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](OP(=O)(O)O)[C@@H](O)[C@H]1O,RET,active site,0.7027392,1,1
2ivs,2ivs,1,NC1=NC2=C(N=CN2[C@@H]2O[C@H](CO[P@](=O)(O)OP(=O)(O)O)[C@@H](O)[C@@H](O)[C@@H]2O)C(=O)N1,RET,active site,2ivs_96,0.04044763,0,0.5022204,1,NC1=NC2=C(N=CN2[C@@H]2O[C@H](CO[P@](=O)(O)OP(=O)(O)O)[C@@H](O)[C@@H](O)[C@@H]2O)C(=O)N1,RET,active site,0.009865667,0,0.04339947,1,NC1=NC2=C(N=CN2[C@@H]2O[C@H](CO[P@](=O)(O)OP(=O)(O)O)[C@@H](O)[C@@H](O)[C@@H]2O)C(=O)N1,RET,active site,0.43374833,0,0
2ivs,2ivs,1,CC(=O)N[C@H]1[C@H](O[C@H]2[C@H](O)[C@@H](NC(C)=O)CO[C@@H]2CO)O[C@H](CO)O[C@@H](CO)O[C@@]1O,RET,active site,2ivs_97,0.013256618,0,0.49685383,1,CC(=O)N[C@H]1[C@H](O[C@H]2[C@H](O)[C@@H](NC(C)=O)CO[C@@H]2CO)O[C@H](CO)O[C@@H](CO)O[C@@]1O,RET,active site,0.0007897403,0,0.018682752,1,CC(=O)N[C@H]1[C@H](O[C@H]2[C@H](O)[C@@H](NC(C)=O)CO[C@@H]2CO)O[C@H](CO)O[C@@H](CO)O[C@@]1O,RET,active site,0.04574099,0,0
